MONTH;VERSION;DATE;HOUR;SETTLED ENERGY SUPPLIED TO CUSTOMERS FOR ALL LOAD REPRESENTATIVES (MWh);SCHEDULED EXPORT ENERGY FOR ALL LOAD REPRESENTATIVES (MWh);SCHEDULED NET EXPORT ENERGY FOR ALL LOAD REPRESENTATIVES (MWh);REMUNERATION FOR SYSTEM PRIMARY CONTROL (€);REMUNERATION FOR SYSTEM SECONDARY CONTROL (€);REMUNERATION FOR SYSTEM TERTIARY CONTROL FROM NON-SPINNING UNITS (€);REMUNERATION FOR STANDING ENERGY RESERVE (€);REMUNERATION FOR DESYNCHRONIZATION OF DISPATCHABLE UNITS AFTER A DISPATCH ORDER (€);REMUNERATION FOR BLACK START (€);ADDITIONAL COST FOR NATURAL GAS PROVISION (€);REMUNERATION FOR CONTRACTED UNITS (€);REMUNERATION FOR EMERGENCY RESERVE UNITS (€);REMUNERATION FOR EMERGENCY IMPORTS (€);REMUNERATION FOR EMERGENCY EXPORTS (€);REMUNERATION FOR CROSS-BORDER MECHANISM (€);REMUNERATION FOR PRODUCTION UNITS COST RECOVERY MECHANISM (€);AMOUNT IN DAS FOR PRODUCTION FROM CONTRACTED UNITS (€);GENERATION REMUNERATION BALANCE FOR PRODUCTION FROM CONTRACTED UNITS (€);AMOUNT IN DAS FOR PRODUCTION FROM EMERGENCY RESERVE UNITS (€);GENERATION REMUNERATION BALANCE FOR PRODUCTION FROM EMERGENCY RESERVE UNITS (€);IMPORT DEVIATION CHARGE OR CREDIT THAT CORRESPONDS TO EMERGENCY IMPORTS (€);EXPORT DEVIATION CHARGE OR CREDIT THAT CORRESPONDS TO EMERGENCY EXPORTS (€);AMOUNT IN DAS FOR RETURN OF EMERGENCY IMPORTS INCLUDED IN DAS (€);AMOUNT IN DAS FOR RETURN OF EMERGENCY EXPORTS INCLUDED IN DAS (€);IMPORT DEVIATION CREDIT OR DEBIT DUE TO RETURN EMERGENCY PROGRAMS (€);EXPORT DEVIATION CREDIT OR DEBIT DUE TO RETURN EMERGENCY PROGRAMS (€)
201011;10;23/11/2010;6;4235,953481;292;60;72;2831,562672;0;0;0;0;0;0;0;0;0;0;28351,11113;0;0;0;0;0;0;0;0;0;0
201011;10;23/11/2010;7;4715,438741;425;155;72;4028,650667;0;0;0;0;0;0;0;0;0;0;24725,90307;0;0;0;0;0;0;0;0;0;0
201011;10;23/11/2010;8;5360,474909;331;15;72;3445,006247;0;0;0;0;0;0;0;0;0;0;-12956,95275;0;0;0;0;0;0;0;0;0;0
201011;10;23/11/2010;9;5718,866609;448;60;72;5743,625608;0;0;0;0;0;0;0;0;0;0;-12970,78258;0;0;0;0;0;0;0;0;0;0
201011;10;23/11/2010;10;6057,854022;362;75;41,4;5391,673333;0;0;0;0;0;0;0;0;0;0;24373,70734;0;0;0;0;0;0;0;0;0;0
201011;10;23/11/2010;11;6195,386406;280;35;72;3838,858771;0;0;0;0;0;0;0;0;0;0;24647,99859;0;0;0;0;0;0;0;0;0;0
201011;10;23/11/2010;12;6264,810044;280;35;72;3881,427083;0;0;0;0;0;0;0;0;0;0;26213,80934;0;0;0;0;0;0;0;0;0;0
201011;10;23/11/2010;13;6337,14134;265;35;41,4;3919,028775;0;0;0;0;0;0;0;0;0;0;24254,71603;0;0;0;0;0;0;0;0;0;0
201011;10;23/11/2010;14;6318,297696;260;15;41,4;4004,333333;0;0;0;0;0;0;0;0;0;0;23727,41133;0;0;0;0;0;0;0;0;0;0
201011;10;23/11/2010;15;5999,589591;245;15;41,4;3687,409522;0;0;0;0;0;0;0;0;0;0;26178,41208;0;0;0;0;0;0;0;0;0;0
201011;10;23/11/2010;16;5823,334947;245;15;41,4;3938,536824;0;0;0;0;0;0;0;0;0;0;29964,42725;0;0;0;0;0;0;0;0;0;0
201011;10;23/11/2010;17;5883,972202;290;45;72;4287,22728;0;0;0;0;0;0;0;0;0;0;24590,12621;0;0;0;0;0;0;0;0;0;0
201011;10;23/11/2010;18;6545,605833;364;57;72;4465,346171;0;0;0;0;0;0;0;0;0;0;24081,51824;0;0;0;0;0;0;0;0;0;0
201011;10;23/11/2010;19;6882,902983;387;75;72;5512,673333;0;0;0;0;0;0;0;0;0;0;21794,56998;0;0;0;0;0;0;0;0;0;0
201011;10;23/11/2010;20;6954,075825;367;55;72;5522,680417;0;0;0;0;0;0;0;0;0;0;25108,01874;0;0;0;0;0;0;0;0;0;0
201011;10;23/11/2010;21;6874,526075;374;77;72;5484,55233;0;0;0;0;0;0;0;0;0;0;25073,56231;0;0;0;0;0;0;0;0;0;0
201011;10;23/11/2010;22;6384,024545;372;75;72;5428,65;0;0;0;0;0;0;0;0;0;0;24785,91148;0;0;0;0;0;0;0;0;0;0
201011;10;23/11/2010;23;5724,022207;382;85;72;3536,894518;0;0;0;0;0;0;0;0;0;0;25293,9629;0;0;0;0;0;0;0;0;0;0
201011;10;23/11/2010;24;5254,420334;350;90;72;2390,116064;0;0;0;0;0;0;0;0;0;0;23640,26539;0;0;0;0;0;0;0;0;0;0
201011;10;23/11/2010;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201011;10;24/11/2010;1;4736,181058;440;120;41,4;3127,63763;0;0;0;0;0;0;0;0;0;0;24872,66609;0;0;0;0;0;0;0;0;0;0
201011;10;24/11/2010;2;4385,573619;463;115;72;4275;0;0;0;0;0;0;0;0;0;0;26317,00861;0;0;0;0;0;0;0;0;0;0
201011;10;24/11/2010;3;4278,396508;419;85;72;4275;0;0;0;0;0;0;0;0;0;0;27956,06638;0;0;0;0;0;0;0;0;0;0
201011;10;24/11/2010;4;4216,579027;348;75;72;4215,7566;0;0;0;0;0;0;0;0;0;0;32922,60897;0;0;0;0;0;0;0;0;0;0
201011;10;24/11/2010;5;4177,770874;259;50;72;4133,25;0;0;0;0;0;0;0;0;0;0;33452,72663;0;0;0;0;0;0;0;0;0;0
201011;10;24/11/2010;6;4274,918537;259;50;72;4133,25;0;0;0;0;0;0;0;0;0;0;35192,49817;0;0;0;0;0;0;0;0;0;0
201011;10;24/11/2010;7;4745,009677;430;85;72;4637,176285;0;0;0;0;0;0;0;0;0;0;29085,60636;0;0;0;0;0;0;0;0;0;0
201011;10;24/11/2010;8;5446,439813;485;140;72;4806,805616;0;0;0;0;0;0;0;0;0;0;16029,91715;0;0;0;0;0;0;0;0;0;0
201011;10;24/11/2010;9;5782,745399;500;90;72;5934,81735;0;0;0;0;0;0;0;0;0;0;18721,41336;0;0;0;0;0;0;0;0;0;0
201011;10;24/11/2010;10;6148,891666;436;75;72;5657,541725;0;0;0;0;0;0;0;0;0;0;18142,33675;0;0;0;0;0;0;0;0;0;0
201011;10;24/11/2010;11;6244,775398;403;47;72;4815,37875;0;0;0;0;0;0;0;0;0;0;20870,30492;0;0;0;0;0;0;0;0;0;0
201011;10;24/11/2010;12;6262,34096;386;45;72;4522,733333;0;0;0;0;0;0;0;0;0;0;21273,76849;0;0;0;0;0;0;0;0;0;0
201011;10;24/11/2010;13;6260,5023;431;75;72;4389,333333;0;0;0;0;0;0;0;0;0;0;21804,37996;0;0;0;0;0;0;0;0;0;0
201011;10;24/11/2010;14;6212,944333;385;45;72;4389,333333;0;0;0;0;0;0;0;0;0;0;27027,70192;0;0;0;0;0;0;0;0;0;0
201011;10;24/11/2010;15;5992,168463;349;15;41,4;4081,506985;0;0;0;0;0;0;0;0;0;0;29093,22738;0;0;0;0;0;0;0;0;0;0
201011;10;24/11/2010;16;5861,771199;394;45;72;4265,650702;0;0;0;0;0;0;0;0;0;0;30051,06253;0;0;0;0;0;0;0;0;0;0
201011;10;24/11/2010;17;6033,86167;394;45;72;3863,208333;0;0;0;0;0;0;0;0;0;0;30633,25798;0;0;0;0;0;0;0;0;0;0
201011;10;24/11/2010;18;6556,921204;485;147;72;4369,870882;0;0;0;0;0;0;0;0;0;0;21215,52338;0;0;0;0;0;0;0;0;0;0
201011;10;24/11/2010;19;6889,606211;500;135;72;4292,638975;0;0;0;0;0;0;0;0;0;0;18286,68242;0;0;0;0;0;0;0;0;0;0
201011;10;24/11/2010;20;6953,152763;413;75;72;4153,1101;0;0;0;0;0;0;0;0;0;0;28368,89603;0;0;0;0;0;0;0;0;0;0
201011;10;24/11/2010;21;6831,147342;428;90;72;4113,65;0;0;0;0;0;0;0;0;0;0;22030,46121;0;0;0;0;0;0;0;0;0;0
201011;10;24/11/2010;22;6476,248391;413;75;72;4138,706734;0;0;0;0;0;0;0;0;0;0;21647,08268;0;0;0;0;0;0;0;0;0;0
201011;10;24/11/2010;23;5842,991053;393;75;72;2479,610336;0;0;0;0;0;0;0;0;0;0;26536,73414;0;0;0;0;0;0;0;0;0;0
201011;10;24/11/2010;24;5376,860751;500;166;72;1782,447089;0;0;0;0;0;0;0;0;0;0;25125,40027;0;0;0;0;0;0;0;0;0;0
201011;10;24/11/2010;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201011;10;25/11/2010;1;4854,262138;500;125;72;2087,468516;0;0;0;0;0;0;0;0;0;0;27888,5671;0;0;0;0;0;0;0;0;0;0
201011;10;25/11/2010;2;4475,033813;500;208;72;3417,540417;0;0;0;0;0;0;0;0;0;0;32494,06206;0;0;0;0;0;0;0;0;0;0
201011;10;25/11/2010;3;4363,219104;500;210;72;3245,465733;0;0;0;0;0;0;0;0;0;0;35539,16585;0;0;0;0;0;0;0;0;0;0
201011;10;25/11/2010;4;4247,060513;500;198;72;3168,594;0;0;0;0;0;0;0;0;0;0;36148,74524;0;0;0;0;0;0;0;0;0;0
201011;10;25/11/2010;5;4165,660645;500;235;72;3168,594;0;0;0;0;0;0;0;0;0;0;35485,20252;0;0;0;0;0;0;0;0;0;0
201011;10;25/11/2010;6;4343,281956;420;160;72;3154,338891;0;0;0;0;0;0;0;0;0;0;35194,3278;0;0;0;0;0;0;0;0;0;0
201011;10;25/11/2010;7;4830,101561;500;208;72;4540,618845;0;0;0;0;0;0;0;0;0;0;33403,12507;0;0;0;0;0;0;0;0;0;0
201011;10;25/11/2010;8;5467,594026;500;164;72;3611,50613;0;0;0;0;0;0;0;0;0;0;22547,42143;0;0;0;0;0;0;0;0;0;0
201011;10;25/11/2010;9;5829,435033;500;195;72;4347,868305;0;0;0;0;0;0;0;0;0;0;20572,77203;0;0;0;0;0;0;0;0;0;0
201011;10;25/11/2010;10;6175,307096;485;178;72;4194,989614;0;0;0;0;0;0;0;0;0;0;-2499,794604;0;0;0;0;0;0;0;0;0;0
201011;10;25/11/2010;11;6193,693337;485;160;72;4029,02545;0;0;0;0;0;0;0;0;0;0;20238,64398;0;0;0;0;0;0;0;0;0;0
201011;10;25/11/2010;12;6308,641195;465;140;41,4;3787,51745;0;0;0;0;0;0;0;0;0;0;22738,11617;0;0;0;0;0;0;0;0;0;0
201011;10;25/11/2010;13;6372,840612;500;175;72;3889,55;0;0;0;0;0;0;0;0;0;0;20099,58561;0;0;0;0;0;0;0;0;0;0
201011;10;25/11/2010;14;6346,111722;285;45;41,4;3570,319583;0;0;0;0;0;0;0;0;0;0;32021,03202;0;0;0;0;0;0;0;0;0;0
201011;10;25/11/2010;15;6025,371773;285;45;72;3692,858396;0;0;0;0;0;0;0;0;0;0;33846,88877;0;0;0;0;0;0;0;0;0;0
201011;10;25/11/2010;16;5895,155777;285;45;72;3941,97061;0;0;0;0;0;0;0;0;0;0;31701,57171;0;0;0;0;0;0;0;0;0;0
201011;10;25/11/2010;17;6037,126082;285;45;72;4991,353293;0;0;0;0;0;0;0;0;0;0;19194,68204;0;0;0;0;0;0;0;0;0;0
201011;10;25/11/2010;18;6704,56759;351;45;72;6412,601193;0;0;0;0;0;0;0;0;0;0;11599,27674;0;0;0;0;0;0;0;0;0;0
201011;10;25/11/2010;19;7058,163681;485;165;72;6246,379918;0;0;0;0;0;0;0;0;0;0;-41511,3361;0;0;0;0;0;0;0;0;0;0
201011;10;25/11/2010;20;7070,35605;485;185;72;6301,983333;0;0;0;0;0;0;0;0;0;0;18575,16299;0;0;0;0;0;0;0;0;0;0
201011;10;25/11/2010;21;6934,80398;485;188;72;5918,483333;0;0;0;0;0;0;0;0;0;0;20065,74594;0;0;0;0;0;0;0;0;0;0
201011;10;25/11/2010;22;6455,245447;492;182;72;3085,481667;0;0;0;0;0;0;0;0;0;0;26099,92147;0;0;0;0;0;0;0;0;0;0
201011;10;25/11/2010;23;5842,241192;485;134;41,4;2168,541521;0;0;0;0;0;0;0;0;0;0;24409,98148;0;0;0;0;0;0;0;0;0;0
201011;10;25/11/2010;24;5345,912946;500;175;41,4;2331,753446;0;0;0;0;0;0;0;0;0;0;25057,23426;0;0;0;0;0;0;0;0;0;0
201011;10;25/11/2010;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201011;10;26/11/2010;1;4871,220514;500;165;72;3463,224035;0;0;0;0;0;0;0;0;0;0;27153,72644;0;0;0;0;0;0;0;0;0;0
201011;10;26/11/2010;2;4502,816258;500;198;49,5;3475;0;0;0;0;0;0;0;0;0;0;27567,36359;0;0;0;0;0;0;0;0;0;0
201011;10;26/11/2010;3;4424,483329;500;198;49,5;3475;0;0;0;0;0;0;0;0;0;0;28561,44295;0;0;0;0;0;0;0;0;0;0
201011;10;26/11/2010;4;4312,305666;500;198;41,4;2588,77245;0;0;0;0;0;0;0;0;0;0;31314,27728;0;0;0;0;0;0;0;0;0;0
201011;10;26/11/2010;5;4245,009645;500;223;18,9;2628,45;0;0;0;0;0;0;0;0;0;0;25065,88883;0;0;0;0;0;0;0;0;0;0
201011;10;26/11/2010;6;4344,044771;500;270;72;2673,450866;0;0;0;0;0;0;0;0;0;0;31137,56374;0;0;0;0;0;0;0;0;0;0
201011;10;26/11/2010;7;4777,601628;500;198;72;3574,466667;0;0;0;0;0;0;0;0;0;0;28435,70839;0;0;0;0;0;0;0;0;0;0
201011;10;26/11/2010;8;5452,604462;500;203;41,4;1952,071494;0;0;0;0;0;0;0;0;0;0;25497,14837;0;0;0;0;0;0;0;0;0;0
201011;10;26/11/2010;9;5831,64927;500;203;72;2447,40705;0;0;0;0;0;0;0;0;0;0;25908,82442;0;0;0;0;0;0;0;0;0;0
201011;10;26/11/2010;10;6281,623398;485;200;72;2959,596089;0;0;0;0;0;0;0;0;0;0;27957,15605;0;0;0;0;0;0;0;0;0;0
201011;10;26/11/2010;11;6410,077785;500;214;41,4;3682,433333;0;0;0;0;0;0;0;0;0;0;29216,03038;0;0;0;0;0;0;0;0;0;0
201011;10;26/11/2010;12;6482,432416;485;210;41,4;3682,433333;0;0;0;0;0;0;0;0;0;0;29719,16415;0;0;0;0;0;0;0;0;0;0
201011;10;26/11/2010;13;6578,23677;500;225;72;4384,418333;0;0;0;0;0;0;0;0;0;0;28480,15484;0;0;0;0;0;0;0;0;0;0
201011;10;26/11/2010;14;6576,032795;500;210;72;4020,029689;0;0;0;0;0;0;0;0;0;0;22496,96558;0;0;0;0;0;0;0;0;0;0
201011;10;26/11/2010;15;6297,280387;478;149;72;3963,535125;0;0;0;0;0;0;0;0;0;0;18955,54999;0;0;0;0;0;0;0;0;0;0
201011;10;26/11/2010;16;6158,959549;500;191;72;3973,5465;0;0;0;0;0;0;0;0;0;0;18690,15261;0;0;0;0;0;0;0;0;0;0
201011;10;26/11/2010;17;6277,657501;500;190;72;4223,541435;0;0;0;0;0;0;0;0;0;0;20705,45974;0;0;0;0;0;0;0;0;0;0
201011;10;26/11/2010;18;6822,604484;500;150;72;5479,387128;0;0;0;0;0;0;0;0;0;0;14847,01317;0;0;0;0;0;0;0;0;0;0
201011;10;26/11/2010;19;7044,286266;500;185;72;6526,618288;0;0;0;0;0;0;0;0;0;0;18800,32042;0;0;0;0;0;0;0;0;0;0
201011;10;26/11/2010;20;7006,593662;500;203;72;7441,6;0;0;0;0;0;0;0;0;0;0;18223,98842;0;0;0;0;0;0;0;0;0;0
201011;10;26/11/2010;21;6841,810488;500;203;72;6890,333226;0;0;0;0;0;0;0;0;0;0;22464,45767;0;0;0;0;0;0;0;0;0;0
201011;10;26/11/2010;22;6329,139704;500;203;41,4;6441,0742;0;0;0;0;0;0;0;0;0;0;31382,79297;0;0;0;0;0;0;0;0;0;0
201011;10;26/11/2010;23;5765,10412;500;175;72;5041,548036;0;0;0;0;0;0;0;0;0;0;28092,21654;0;0;0;0;0;0;0;0;0;0
201011;10;26/11/2010;24;5349,967539;500;200;49,5;5007,939479;0;0;0;0;0;0;0;0;0;0;24632,46925;0;0;0;0;0;0;0;0;0;0
201011;10;26/11/2010;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201011;10;27/11/2010;1;4985,286714;500;193;72;5809,162473;0;0;0;0;0;0;0;0;0;0;28636,67511;0;0;0;0;0;0;0;0;0;0
201011;10;27/11/2010;2;4581,604618;465;158;72;5293,332315;0;0;0;0;0;0;0;0;0;0;34990,79799;0;0;0;0;0;0;0;0;0;0
201011;10;27/11/2010;3;4484,922969;500;227;72;5075,69424;0;0;0;0;0;0;0;0;0;0;37298,2089;0;0;0;0;0;0;0;0;0;0
201011;10;27/11/2010;4;4299,762396;500;193;72;5087,8;0;0;0;0;0;0;0;0;0;0;34783,13454;0;0;0;0;0;0;0;0;0;0
201011;10;27/11/2010;5;4194,520121;500;199;18,9;5036,922;0;0;0;0;0;0;0;0;0;0;27897,29299;0;0;0;0;0;0;0;0;0;0
201011;10;27/11/2010;6;4241,908919;500;208;18,9;5036,922;0;0;0;0;0;0;0;0;0;0;27223,95439;0;0;0;0;0;0;0;0;0;0
201011;10;27/11/2010;7;4375,054968;500;193;32,4;5203,0009;0;0;0;0;0;0;0;0;0;0;32738,20171;0;0;0;0;0;0;0;0;0;0
201011;10;27/11/2010;8;4618,631508;500;145;41,4;5017,100204;0;0;0;0;0;0;0;0;0;0;31006,81527;0;0;0;0;0;0;0;0;0;0
201011;10;27/11/2010;9;5102,67354;500;146;72;5056,18905;0;0;0;0;0;0;0;0;0;0;24324,47747;0;0;0;0;0;0;0;0;0;0
201011;10;27/11/2010;10;5621,18422;500;178;72;4873,203439;0;0;0;0;0;0;0;0;0;0;24084,09202;0;0;0;0;0;0;0;0;0;0
201011;10;27/11/2010;11;5984,790074;452;155;72;4354,55;0;0;0;0;0;0;0;0;0;0;21830,32283;0;0;0;0;0;0;0;0;0;0
201011;10;27/11/2010;12;6109,602928;452;155;72;4439,1;0;0;0;0;0;0;0;0;0;0;26531,68428;0;0;0;0;0;0;0;0;0;0
201011;10;27/11/2010;13;6184,867168;487;164;41,4;4439,1;0;0;0;0;0;0;0;0;0;0;27413,47733;0;0;0;0;0;0;0;0;0;0
201011;10;27/11/2010;14;6155,83377;500;164;41,4;4439,1;0;0;0;0;0;0;0;0;0;0;27277,05145;0;0;0;0;0;0;0;0;0;0
201011;10;27/11/2010;15;5741,636589;500;149;72;4429,090493;0;0;0;0;0;0;0;0;0;0;22107,38866;0;0;0;0;0;0;0;0;0;0
201011;10;27/11/2010;16;5572,613087;500;161;41,4;5266,693255;0;0;0;0;0;0;0;0;0;0;24120,77653;0;0;0;0;0;0;0;0;0;0
201011;10;27/11/2010;17;5717,892347;500;149;41,4;5233,333333;0;0;0;0;0;0;0;0;0;0;22930,25547;0;0;0;0;0;0;0;0;0;0
201011;10;27/11/2010;18;6345,199726;500;178;72;4869,97675;0;0;0;0;0;0;0;0;0;0;23262,25829;0;0;0;0;0;0;0;0;0;0
201011;10;27/11/2010;19;6736,121226;500;179;72;6044,095187;0;0;0;0;0;0;0;0;0;0;20070,89413;0;0;0;0;0;0;0;0;0;0
201011;10;27/11/2010;20;6658,928024;500;178;72;6893,428914;0;0;0;0;0;0;0;0;0;0;19394,98517;0;0;0;0;0;0;0;0;0;0
201011;10;27/11/2010;21;6354,812027;450;153;72;1439,213809;0;0;0;0;0;0;0;0;0;0;21477,4356;0;0;0;0;0;0;0;0;0;0
201011;10;27/11/2010;22;6036,785093;443;154;72;4829,375;0;0;0;0;0;0;0;0;0;0;22153,41103;0;0;0;0;0;0;0;0;0;0
201011;10;27/11/2010;23;5641,233708;500;178;72;2333,468333;0;0;0;0;0;0;0;0;0;0;18001,87002;0;0;0;0;0;0;0;0;0;0
201011;10;27/11/2010;24;5262,270961;500;222;18,9;2220,267466;0;0;0;0;0;0;0;0;0;0;20243,49675;0;0;0;0;0;0;0;0;0;0
201011;10;27/11/2010;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201011;10;28/11/2010;1;4774,383436;500;208;64;2570,586;0;0;0;0;0;0;0;0;0;0;26902,31826;0;0;0;0;0;0;0;0;0;0
201011;10;28/11/2010;2;4385,316141;500;225;64;3775;0;0;0;0;0;0;0;0;0;0;26860,52605;0;0;0;0;0;0;0;0;0;0
201011;10;28/11/2010;3;4306,577344;500;220;64;3441,71733;0;0;0;0;0;0;0;0;0;0;26490,90263;0;0;0;0;0;0;0;0;0;0
201011;10;28/11/2010;4;4094,311197;500;220;64;3775;0;0;0;0;0;0;0;0;0;0;27232,55513;0;0;0;0;0;0;0;0;0;0
201011;10;28/11/2010;5;4020,529664;480;193;44;3775;0;0;0;0;0;0;0;0;0;0;29649,27089;0;0;0;0;0;0;0;0;0;0
201011;10;28/11/2010;6;4029,953965;413;153;64;3775;0;0;0;0;0;0;0;0;0;0;26192,80175;0;0;0;0;0;0;0;0;0;0
201011;10;28/11/2010;7;4121,255516;405;150;28,8;3202,943477;0;0;0;0;0;0;0;0;0;0;19534,58164;0;0;0;0;0;0;0;0;0;0
201011;10;28/11/2010;8;4169,061656;414;127;16,8;3157,266667;0;0;0;0;0;0;0;0;0;0;24019,64283;0;0;0;0;0;0;0;0;0;0
201011;10;28/11/2010;9;4421,779248;500;165;36,8;2185,74345;0;0;0;0;0;0;0;0;0;0;26793,20278;0;0;0;0;0;0;0;0;0;0
201011;10;28/11/2010;10;4826,087974;440;90;64;2379,799727;0;0;0;0;0;0;0;0;0;0;28593,91905;0;0;0;0;0;0;0;0;0;0
201011;10;28/11/2010;11;5234,538139;445;118;64;3586,962083;0;0;0;0;0;0;0;0;0;0;28090,42451;0;0;0;0;0;0;0;0;0;0
201011;10;28/11/2010;12;5555,987174;480;153;64;3390,012209;0;0;0;0;0;0;0;0;0;0;27893,87409;0;0;0;0;0;0;0;0;0;0
201011;10;28/11/2010;13;5694,397762;480;153;64;3211,115;0;0;0;0;0;0;0;0;0;0;27752,45234;0;0;0;0;0;0;0;0;0;0
201011;10;28/11/2010;14;5587,86744;480;153;64;3261;0;0;0;0;0;0;0;0;0;0;28418,19581;0;0;0;0;0;0;0;0;0;0
201011;10;28/11/2010;15;5160,020603;480;125;36,8;3310,039037;0;0;0;0;0;0;0;0;0;0;29542,085;0;0;0;0;0;0;0;0;0;0
201011;10;28/11/2010;16;4961,750423;500;145;36,8;3450,667704;0;0;0;0;0;0;0;0;0;0;28184,19254;0;0;0;0;0;0;0;0;0;0
201011;10;28/11/2010;17;5228,812743;500;145;36,8;3899,544;0;0;0;0;0;0;0;0;0;0;27857,26878;0;0;0;0;0;0;0;0;0;0
201011;10;28/11/2010;18;5882,800266;440;95;64;3938,933333;0;0;0;0;0;0;0;0;0;0;30761,85656;0;0;0;0;0;0;0;0;0;0
201011;10;28/11/2010;19;6198,078903;500;245;64;4986,734167;0;0;0;0;0;0;0;0;0;0;29136,08871;0;0;0;0;0;0;0;0;0;0
201011;10;28/11/2010;20;6187,252107;500;227;64;4314,933333;0;0;0;0;0;0;0;0;0;0;28497,99393;0;0;0;0;0;0;0;0;0;0
201011;10;28/11/2010;21;6125,570357;500;230;64;4159,577462;0;0;0;0;0;0;0;0;0;0;27765,72814;0;0;0;0;0;0;0;0;0;0
201011;10;28/11/2010;22;5874,261366;500;245;36,8;4058,933333;0;0;0;0;0;0;0;0;0;0;27237,89301;0;0;0;0;0;0;0;0;0;0
201011;10;28/11/2010;23;5367,046185;500;231;36,8;3939,049583;0;0;0;0;0;0;0;0;0;0;21474,7378;0;0;0;0;0;0;0;0;0;0
201011;10;28/11/2010;24;5022,813361;500;214;36,8;3938,933333;0;0;0;0;0;0;0;0;0;0;21610,36701;0;0;0;0;0;0;0;0;0;0
201011;10;28/11/2010;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201011;10;29/11/2010;1;4516,097819;500;201;44;4560,141833;0;0;0;0;0;0;0;0;0;0;28032,14237;0;0;0;0;0;0;0;0;0;0
201011;10;29/11/2010;2;4135,807547;500;215;16,8;4119,5625;0;0;0;0;0;0;0;0;0;0;24773,27722;0;0;0;0;0;0;0;0;0;0
201011;10;29/11/2010;3;3928,809168;500;215;16,8;4050,063142;0;0;0;0;0;0;0;0;0;0;31123,02089;0;0;0;0;0;0;0;0;0;0
201011;10;29/11/2010;4;3835,121423;470;240;16,8;3701,666667;0;0;0;0;0;0;0;0;0;0;97648,54838;0;0;0;0;0;0;0;0;0;0
201011;10;29/11/2010;5;3833,856761;490;250;16,8;3683,283907;0;0;0;0;0;0;0;0;0;0;97539,98762;0;0;0;0;0;0;0;0;0;0
201011;10;29/11/2010;6;3946,091828;400;160;44;3701,666667;0;0;0;0;0;0;0;0;0;0;97935,87947;0;0;0;0;0;0;0;0;0;0
201011;10;29/11/2010;7;4483,486425;440;175;44;4170,602958;0;0;0;0;0;0;0;0;0;0;32057,34406;0;0;0;0;0;0;0;0;0;0
201011;10;29/11/2010;8;5131,943207;500;158;44;3828,3894;0;0;0;0;0;0;0;0;0;0;22664,85317;0;0;0;0;0;0;0;0;0;0
201011;10;29/11/2010;9;5575,203045;500;130;44;3479,040609;0;0;0;0;0;0;0;0;0;0;20849,77777;0;0;0;0;0;0;0;0;0;0
201011;10;29/11/2010;10;5928,438148;470;120;16,8;3859,106076;0;0;0;0;0;0;0;0;0;0;20700,48287;0;0;0;0;0;0;0;0;0;0
201011;10;29/11/2010;11;6012,256022;490;155;16,8;3906,666667;0;0;0;0;0;0;0;0;0;0;20925,63778;0;0;0;0;0;0;0;0;0;0
201011;10;29/11/2010;12;6055,769647;480;145;44;4059,127557;0;0;0;0;0;0;0;0;0;0;20386,06662;0;0;0;0;0;0;0;0;0;0
201011;10;29/11/2010;13;6124,336943;425;105;44;3382,327528;0;0;0;0;0;0;0;0;0;0;20553,06485;0;0;0;0;0;0;0;0;0;0
201011;10;29/11/2010;14;6167,33294;440;130;16,8;4051,517917;0;0;0;0;0;0;0;0;0;0;20223,09223;0;0;0;0;0;0;0;0;0;0
201011;10;29/11/2010;15;5990,501195;482;182;44;3963,5;0;0;0;0;0;0;0;0;0;0;21129,66495;0;0;0;0;0;0;0;0;0;0
201011;10;29/11/2010;16;5779,146515;467;167;16,8;3621;0;0;0;0;0;0;0;0;0;0;22611,54029;0;0;0;0;0;0;0;0;0;0
201011;10;29/11/2010;17;5855,742754;500;190;16,8;3673,221667;0;0;0;0;0;0;0;0;0;0;20731,13865;0;0;0;0;0;0;0;0;0;0
201011;10;29/11/2010;18;6446,164086;500;148;44;4122,546667;0;0;0;0;0;0;0;0;0;0;18582,85254;0;0;0;0;0;0;0;0;0;0
201011;10;29/11/2010;19;6708,94315;500;128;44;5505,7925;0;0;0;0;0;0;0;0;0;0;14594,49005;0;0;0;0;0;0;0;0;0;0
201011;10;29/11/2010;20;6735,904372;452;95;44;5502,999533;0;0;0;0;0;0;0;0;0;0;7397,656931;0;0;0;0;0;0;0;0;0;0
201011;10;29/11/2010;21;6682,31569;500;128;44;5502,433333;0;0;0;0;0;0;0;0;0;0;19112,48351;0;0;0;0;0;0;0;0;0;0
